,actor id,actor name,character,gender,movie id,movie release year,title,age,place of birth
986,10912,Eva Green,Miss Peregrine,Female,283366,2016,Miss Peregrine's Home for Peculiar Children,36,"Paris, France"
987,3967,Kate Beckinsale,Selene,Female,346672,2016,Underworld: Blood Wars,43,"Chiswick, London, England, UK"
988,62064,Chris Pine,Captain James T. Kirk,Male,188927,2016,Star Trek Beyond,36,"Los Angeles, California, USA"
989,10297,Matthew McConaughey,Buster Moon (voice),Male,335797,2016,Sing,47,"Uvalde, Texas, USA"
990,40036,Taraji P. Henson,Katherine G. Johnson,Female,381284,2016,Hidden Figures,46,"Washington, District of Columbia, USA"
991,55536,Melissa McCarthy,Abby Yates,Female,43074,2016,Ghostbusters,46,"Plainfield, Illinois, USA"
992,70851,Jack Black,Po (voice),Male,140300,2016,Kung Fu Panda 3,47,"Santa Monica, California, USA"
993,76339,Claudio Santamaria,Enzo Ceccotti,Male,364433,2016,They Call Me Jeeg,42,Roma - Italy
994,17178,Patrick Wilson,Ed Warren,Male,259693,2016,The Conjuring 2,43,"Norfolk, Virginia, USA"
995,18050,Elle Fanning,Félicie Milliner (voice),Female,342473,2016,Ballerina,18,"Conyers, Georgia, USA"
996,19274,Seth Rogen,Frank / Sergeant Pepper (voice),Male,223702,2016,Sausage Party,34,"Vancouver, British Columbia, Canada"
997,96066,Liam Hemsworth,Jake Morrison,Male,47933,2016,Independence Day: Resurgence,26,"Melbourne, Victoria, Australia"
998,19588,Miyu Irino,Shouya Ishida (voice),Male,378064,2016,A Silent Voice,28,"Tokyo, Japan"
999,64856,Michael Jai White,Case Walker,Male,391757,2016,Never Back Down: No Surrender,49,"Brooklyn, New York City, New York, USA"
1000,123664,Kim Min-hee,Lady Hideko,Female,290098,2016,The Handmaiden,34,"Seoul, South Korea"
1001,1223786,Emilia Clarke,"Louisa ""Lou"" Clark",Female,296096,2016,Me Before You,30,"London, England, UK"
1002,1017347,Brenton Thwaites,Bek,Male,205584,2016,Gods of Egypt,27,"Cairns, Queensland, Australia"
1003,1397778,Anya Taylor-Joy,Thomasin,Female,310131,2016,The Witch,20,"Miami, Florida, USA"
1004,56734,Chloë Grace Moretz,"Cassiopeia ""Cassie"" Sullivan",Female,299687,2016,The 5th Wave,19," Atlanta, Georgia, USA"
1005,46593,Emile Hirsch,Austin Tilden,Male,397243,2016,The Autopsy of Jane Doe,31,"Topanga Canyon, California, USA"
1006,31,Tom Hanks,Chesley 'Sully' Sullenberger,Male,363676,2016,Sully,60,"Concord, California, USA"
1007,28846,Alexander Skarsgård,John Clayton / Tarzan,Male,258489,2016,The Legend of Tarzan,40,"Vällingby, Stockholm, Sweden"
1008,17628,Mary Elizabeth Winstead,Michelle,Female,333371,2016,10 Cloverfield Lane,32,"Rocky Mount, North Carolina, USA"
1009,76788,Dev Patel,Srinivasa Ramanujan,Male,353326,2016,The Man Who Knew Infinity,26,"Harrow, Greater London, England, United Kingdom"
1010,34847,Emma Roberts,Vee Delmonico,Female,328387,2016,Nerve,25,"Rhinebeck, New York, USA"
1011,29222,Zac Efron,Jason Kelly,Male,291870,2016,Dirty Grandpa,29,"San Luis Obispo, California, USA"
1012,110,Viggo Mortensen,Ben Cash,Male,334533,2016,Captain Fantastic,58,"Manhattan, New York City, New York, USA"
1013,34502,Kellan Lutz,Sy Lombrok,Male,354282,2016,The Osiris Child,31,"Dickinson, North Dakota, USA"
1014,19537,Megan Fox,April O'Neil,Female,308531,2016,Teenage Mutant Ninja Turtles: Out of the Shadows,30,"Rockwood, Tennessee, USA"
1015,1422517,Oakes Fegley,Pete,Male,294272,2016,Pete's Dragon,12,"Allentown, Pennsylvania, USA "
1016,53755,Elizabeth Reaser,Alice Zander,Female,335796,2016,Ouija: Origin of Evil,41,"West Bloomfield, Michigan, USA"
1017,530618,Jane Levy,Rocky,Female,300669,2016,Don't Breathe,27,"Los Angeles County, California, USA"
1018,62220,Lauren Cohan,Greta Evans,Female,321258,2016,The Boy,34," Philadelphia, Pennsylvania, USA"
1019,1084911,Go Ayano,Nyx Ulric (voice),Male,390734,2016,Kingsglaive: Final Fantasy XV,34,"Gifu Prefecture, Japan"
1020,2461,Mel Gibson,John Link,Male,309886,2016,Blood Father,60,"Peekskill, New York, USA"
1021,1892,Matt Damon,Jason Bourne,Male,324668,2016,Jason Bourne,46,"Boston, Massachusetts, USA"
1022,4783,Sam Neill,Hec Faulkner,Male,371645,2016,Hunt for the Wilderpeople,69,"Omagh, County Tyrone, Northern Ireland, UK"
1023,9278,Jennifer Garner,Christy Beam,Female,339984,2016,Miracles from Heaven,44,"Houston, Texas, USA"
1024,76070,Mia Wasikowska,Alice Kingsleigh,Female,241259,2016,Alice Through the Looking Glass,27,"Canberra, Australia"
1025,19498,Jon Bernthal,Trigon (voice),Male,379291,2016,Justice League vs. Teen Titans,39,"Washington, District of Columbia, USA"
1026,287,Brad Pitt,Max Vatan,Male,369885,2016,Allied,53,"Shawnee, Oklahoma, USA"
1027,18473,James Badge Dale,Clyne,Male,324670,2016,Spectral,38," New York City, New York, USA"
1028,62861,Andy Samberg,Junior (voice),Male,332210,2016,Storks,38,"Mill Valley, California, USA"
1029,1045379,Ilka Bessin,Tapir Rosie (voice),Female,368940,2016,Robinson Crusoe: The Wild Life,45,"Luckenwalde, Germany"
1030,934,Russell Crowe,Jackson Healy,Male,290250,2016,The Nice Guys,52,"Wellington, New Zealand"
1031,529,Guy Pearce,The Reverend,Male,324560,2016,Brimstone,49,"Ely, Cambridgeshire, England, UK"
1032,212686,Gregg Sulkin,Sam Fuller,Male,375355,2016,Don't Hang Up,24,"Westminster, London, England, UK"
1033,556356,Vanessa Kirby,Mills,Female,384798,2016,Kill Command,28,"Bristol, Londres, Angleterre, UK"
1034,1813,Anne Hathaway,Gloria,Female,339967,2016,Colossal,34,"Brooklyn, New York,  USA"
1035,1893,Casey Affleck,Lee Chandler,Male,334541,2016,Manchester by the Sea,41,"Falmouth, Massachusetts, USA"
1036,59175,Blake Lively,Nancy Adams,Female,332567,2016,The Shallows,29,"Tarzana, California, USA"
1037,58225,Zach Galifianakis,Jeff Gaffney,Male,331313,2016,Keeping Up with the Joneses,47,"Wilkesboro, North Carolina, USA"
1038,2,Mark Hamill,Luke Skywalker / Dobbu Scay (voice),Male,181808,2017,Star Wars: The Last Jedi,66,"Concord, California, USA"
1039,880,Ben Affleck,Bruce Wayne / Batman,Male,141052,2017,Justice League,45,"Berkeley, California, USA"
1040,90633,Gal Gadot,Diana Prince / Wonder Woman,Female,297762,2017,Wonder Woman,32,"Rosh Ha'ayin, Israel"
1041,30614,Ryan Gosling,K,Male,335984,2017,Blade Runner 2049,37,"London, Ontario, Canada"
1042,1136406,Tom Holland,Peter Parker / Spider-Man,Male,315635,2017,Spider-Man: Homecoming,21,"Kingston upon Thames, Surrey, England, UK"
1043,1687041,Fionn Whitehead,Tommy,Male,374720,2017,Dunkirk,20,"Richmond upon Thames, London, England, UK"
1044,6968,Hugh Jackman,P.T. Barnum,Male,316029,2017,The Greatest Showman,49,"Sydney, New South Wales, Australia"
1045,16851,Josh Brolin,Eric Marsh,Male,395991,2017,Only the Brave,49,Los Angeles - California - USA
1046,1498026,Nesta Cooper,Dani Barnes,Female,455656,2017,#RealityHigh,24,"Mississauga, Ontario, Canada"
1047,1193391,Anthony Gonzalez,Miguel Rivera (voice),Male,354912,2017,Coco,12,
1048,10990,Emma Watson,Belle,Female,321612,2017,Beauty and the Beast,27,"Paris, France"
1049,206919,Daniel Kaluuya,Chris Washington,Male,419430,2017,Get Out,28,"Londra, Regno Unito"
1050,5530,James McAvoy,Dennis / Patricia / Hedwig / The Beast / Kevin Wendell Crumb / Barry / Orwell / Jade,Male,381288,2017,Split,38,"Port Glasgow, Scotland, UK"
1051,39658,Sally Hawkins,Elisa Esposito,Female,399055,2017,The Shape of Water,41,"London, England, UK"
1052,17288,Michael Fassbender,David / Walter,Male,126889,2017,Alien: Covenant,40,"Heidelberg, Baden-Wurttemburg, Germany"
1053,10814,Wesley Snipes,Isaac,Male,450932,2017,Armed Response,55,"Orlando, Florida, USA"
1054,1333,Andy Serkis,Caesar,Male,281338,2017,War for the Planet of the Apes,53,"Ruislip, Middlesex, UK"
1055,13240,Mark Wahlberg,Cade Yeager,Male,335988,2017,Transformers: The Last Knight,46,"Boston, Massachusetts, USA"
1056,5472,Colin Firth,Harry Hart / Galahad,Male,343668,2017,Kingsman: The Golden Circle,57,"Grayshott, Hampshire, England, UK"
1057,87722,Noomi Rapace,The Settman Siblings / Karen Settman,Female,406990,2017,What Happened to Monday,38,"Hudiksvall, Gävleborgs län, Sweden"
1058,91606,Tom Hiddleston,Captain James Conrad,Male,293167,2017,Kong: Skull Island,36,"Westminster, London, England, UK"
1059,11181,Kenneth Branagh,Hercule Poirot,Male,392044,2017,Murder on the Orient Express,57,"Belfast, Northern Ireland, UK"
1060,929937,Stephanie Sigman,Sister Charlotte,Female,396422,2017,Annabelle: Creation,30,"Ciudad Obregon, Sonora, Mexico"
1061,122889,Dane DeHaan,Valerian,Male,339964,2017,Valerian and the City of a Thousand Planets,30,"Allentown, Pennsylvania, USA "
1062,887,Owen Wilson,Lightning McQueen (voice),Male,260514,2017,Cars 3,49," Dallas, Texas, USA"
1063,1245,Scarlett Johansson,Major Mira Killian / Motoko Kusanagi,Female,315837,2017,Ghost in the Shell,33,"New York City, New York, USA"
1064,6384,Keanu Reeves,John Wick,Male,324552,2017,John Wick: Chapter 2,53,"Beirut, Lebanon"
1065,12835,Vin Diesel,Xander Cage,Male,47971,2017,xXx: Return of Xander Cage,50,"Alameda County, California, USA"
1066,36592,Saoirse Ronan,"Christine ""Lady Bird"" McPherson",Female,391713,2017,Lady Bird,23,"The Bronx, New York, USA"
1067,3910,Frances McDormand,Mildred Hayes,Female,359940,2017,"Three Billboards Outside Ebbing, Missouri",60,"Chicago, Illinois, USA "
1068,1277188,Jacob Tremblay,August 'Auggie' Pullman,Male,406997,2017,Wonder,11,"Vancouver, British Columbia, Canada"
1069,1228915,Matt Passmore,Logan Nelson,Male,298250,2017,Jigsaw,44,Wynnum-Manly - Queensland - Australia
1070,64,Gary Oldman,Winston Churchill,Male,399404,2017,Darkest Hour,59,"New Cross, London, England, UK"
1071,583479,Aaron Moorhead,Aaron Smith,Male,430231,2017,The Endless,0,
1072,1525047,Dacre Montgomery,Jason Lee Scott / The Red Ranger,Male,305470,2017,Power Rangers,23,
1073,27578,Ellen Page,Courtney,Female,400710,2017,Flatliners,30,"Halifax, Nova Scotia, Canada"
1074,6885,Charlize Theron,Lorraine Broughton,Female,341013,2017,Atomic Blonde,42,"Benoni, Gauteng, South Africa"
1075,12795,Nikolaj Coster-Waldau,Jacob 'Money' Harlon,Male,339692,2017,Shot Caller,47,"Rudkobing, Denmark"
1076,1190668,Timothée Chalamet,Elio Perlman,Male,398818,2017,Call Me by Your Name,22,"Manhattan, New York City, New York, USA"
1077,56365,Charlie Hunnam,Arthur,Male,274857,2017,King Arthur: Legend of the Sword,37,"Newcastle upon Tyne, England, UK"
1078,1464589,Matilda Anna Ingrid Lutz,Jen,Female,467938,2017,Revenge,26," Milan, Italy"
1079,1159982,Ansel Elgort,"Miles ""Baby""",Male,339403,2017,Baby Driver,23,"Manhattan, New York, USA"
1080,18897,Jackie Chan,Lin Dong,Male,460648,2017,Bleeding Steel,63,"Victoria Peak, Hong Kong"
1081,10822,Stephen Dorff,Texas Ranger Hal Hartman,Male,300665,2017,Leatherface,44,"Atlanta, Georgia, USA"
1082,517,Pierce Brosnan,Liam Hennessy,Male,379149,2017,The Foreigner,64,"Navan, Co. Meath, Irlande"
1083,83002,Jessica Chastain,Molly Bloom,Female,396371,2017,Molly's Game,40,"Southern California, California, USA"
1084,56446,John Cena,Ferdinand (voice),Male,364689,2017,Ferdinand,40,West Newbury - Massachusetts - USA
1085,55638,Kevin Hart,George Beard (voice),Male,268531,2017,Captain Underpants: The First Epic Movie,38,Philadelphia - Pennsylvania - USA
1086,1538780,Judah Lewis,Cole Johnson,Male,419479,2017,The Babysitter,0,
1087,17604,Jeremy Renner,Cory Lambert,Male,395834,2017,Wind River,46,"Modesto, California, USA"
1088,17605,Idris Elba,Dr. Ben Bass,Male,290512,2017,The Mountain Between Us,45,"Hackney, London, England, UK"
1089,109513,Alexandra Daddario,Kate Jeffries,Female,339404,2017,The Layover,31,"New York City, New York, USA"
1090,1543094,Erika Linder,Dallas,Female,370663,2017,Below Her Mouth,27," Stockholm,  Sweden"
1091,3894,Christian Bale,Captain Joseph J. Blocker,Male,384680,2017,Hostiles,43,"Haverfordwest, Pembrokeshire, Wales, UK"
1092,234352,Margot Robbie,Tonya Harding,Female,389015,2017,"I, Tonya",27,"Gold Coast, Queensland, Australia "
1093,16936,Stan Shaw,Sheriff Tashtego,Male,55341,2017,Jeepers Creepers 3,65,"Chicago, Illinois"
1094,54697,Dave Franco,Lloyd (voice),Male,274862,2017,The LEGO Ninjago Movie,32,"Palo Alto, California, USA"
1095,131,Jake Gyllenhaal,Dr. David Jordan,Male,395992,2017,Life,37,"Los Angeles, California, USA"
1096,91520,Michiel Huisman,Ismail,Male,433356,2017,The Ottoman Lieutenant,36,"Amstelveen, Noord-Holland, Netherlands"
1097,1246,Emily Mortimer,Florence Green,Female,444539,2017,The Bookshop,46,"London, England, UK"
1098,4937,Vince Vaughn,Bradley Thomas,Male,398175,2017,Brawl in Cell Block 99,47,"Minneapolis, Minnesota, USA"
1099,3131,Antonio Banderas,Eduardo 'Eddie' Deacon,Male,460846,2017,Security,57,"Málaga, Andalucía, Spain "
1100,60077,Douglas Smith,Elliot,Male,292280,2017,The Bye Bye Man,32,"Toronto, Ontario,  Canada"
1101,4587,Halle Berry,Karla McCoy,Female,293768,2017,Kidnap,51,"Cleveland, Ohio, USA"
1102,54415,Josh Gad,Olaf (Voice),Male,460793,2017,Olaf's Frozen Adventure,36,"Hollywood, Florida, USA"
1103,1274508,Jaeden Lieberher,Bill Denbrough,Male,346364,2017,It,14,"Philadelphia, Pennsylvania, USA"
1104,85138,Demi Lovato,Smurfette (voice),Female,137116,2017,Smurfs: The Lost Village,25,"Albuquerque, New Mexico, USA"
1105,10980,Daniel Radcliffe,Yossi Ghinsberg,Male,390062,2017,Jungle,28,"Hammersmith, London, England, UK"
1106,3810,Javier Bardem,Pablo Escobar,Male,425336,2017,Loving Pablo,48,"Las Palmas de Gran Canaria, Gran Canaria, Canary Islands, Spain"
1107,51990,T.J. Miller,Gene (voice),Male,378236,2017,The Emoji Movie,36,"Denver, Colorado, U.S."
1108,1812,Michelle Williams,Gail Harris,Female,446791,2017,All the Money in the World,37,"Kalispell, Montana, USA"
1109,1370,Brad Dourif,Charles Lee Ray/Chucky (voice),Male,393345,2017,Cult of Chucky,67,"Huntington, West Virginia, USA"
1110,17064,Ben Whishaw,Paddington Brown (voice),Male,346648,2017,Paddington 2,37,"Clifton, Bedfordshire, England, UK"
1111,1118081,Bethany Joy Lenz,Julie Riley,Female,333354,2017,Extortion,36,Hollywood - Florida - USA
1112,81260,Bill Milner,Edward,Male,429467,2017,The Lodgers,22,"Surrey, England, UK "
1113,5064,Meryl Streep,Kay Graham,Female,446354,2017,The Post,68,"Summit, New Jersey, USA"
1114,237045,Prabhas,Amarendra Baahubali / Mahendra Baahubali,Male,350312,2017,Baahubali 2: The Conclusion,38,"Chennai, Tamil Nadu, India"
1115,1704640,Brooklynn Prince,Moonee,Female,394117,2017,The Florida Project,7,USA
1116,4495,Steve Carell,Gru / Dru (voice),Male,324852,2017,Despicable Me 3,55,"Concord, Massachusetts, USA"
1117,86132,Claire Holt,Kate,Female,403119,2017,47 Meters Down,29,"Brisbane, Queensland, Australia"
1118,11856,Daniel Day-Lewis,Reynolds Woodcock,Male,400617,2017,Phantom Thread,60,"Greenwich, London, England, UK"
1119,71375,Alden Ehrenreich,Han Solo,Male,348350,2018,Solo: A Star Wars Story,29,"Los Angeles, California, USA"
1120,467645,Boyd Holbrook,Quinn McKenna,Male,346910,2018,The Predator,37,"Prestonsburg, Kentucky, USA"
1121,87287,Bonnie Aarons,The Nun / Valak,Female,439079,2018,The Nun,39,"Los Angeles, California, USA"
1122,3223,Robert Downey Jr.,Tony Stark / Iron Man,Male,299536,2018,Avengers: Infinity War,53,"Manhattan, New York, USA"
1123,73457,Chris Pratt,Owen Grady,Male,351286,2018,Jurassic World: Fallen Kingdom,39,"Virginia, Minnesota, USA"
1124,1121,Benicio del Toro,Alejandro Gillick,Male,400535,2018,Sicario: Day of the Soldado,51,"Santurce, Puerto Rico"
1125,976,Jason Statham,Jonas Taylor,Male,345940,2018,The Meg,51,"Shirebrook, Derbyshire, England, UK"
1126,10859,Ryan Reynolds,Wade Wilson / Deadpool / Juggernaut (voice),Male,383498,2018,Deadpool 2,42,"Vancouver, British Columbia, Canada"
1127,172069,Chadwick Boseman,T'Challa / Black Panther,Male,284054,2018,Black Panther,42,"Anderson, South Carolina, USA"
1128,500,Tom Cruise,Ethan Hunt,Male,353081,2018,Mission: Impossible - Fallout,56,"Syracuse, New York, USA"
1129,19292,Adam Sandler,Count Dracula (voice),Male,400155,2018,Hotel Transylvania 3: Summer Vacation,52,"Brooklyn, New York, USA"
1130,8977,Craig T. Nelson,Bob Parr / Mr. Incredible (voice),Male,260513,2018,Incredibles 2,74,"Spokane, Washington, U.S."
1131,18277,Sandra Bullock,Debbie Ocean,Female,402900,2018,Ocean's Eight,54,"Arlington County, Virginia, USA"
1132,2963,Nicolas Cage,Red Miller,Male,460885,2018,Mandy,54,"Long Beach, California, USA"
1133,2524,Tom Hardy,Eddie Brock / Venom,Male,335983,2018,Venom,41,"Hammersmith, London, England, UK"
1134,1452046,Lana Condor,Lara Jean Song Covey,Female,466282,2018,To All the Boys I've Loved Before,21,"Cần Thơ, Vietnam"
1135,1835721,Manaka Iwami,Maquia (voice),Female,476292,2018,Maquia: When the Promised Flower Blooms,20,"Saitama Prefecture, Japan"
1136,1034681,Tye Sheridan,Wade Watts / Parzival,Male,333339,2018,Ready Player One,22,"Elkhart, Texas, Stati Uniti"
1137,22226,Paul Rudd,Scott Lang / Ant-Man,Male,363088,2018,Ant-Man and the Wasp,49,"Passaic, New Jersey, USA"
1138,3051,Toni Collette,Annie Graham,Female,493922,2018,Hereditary,46,"Sydney, New South Wales, Australia"
1139,5081,Emily Blunt,Evelyn Abbott,Female,447332,2018,A Quiet Place,35,"Wandsworth, London, England, UK"
1140,84223,Anna Kendrick,Stephanie Smothers,Female,484247,2018,A Simple Favor,33,"Portland, Maine, USA"
1141,38673,Channing Tatum,Migo (voice),Male,446894,2018,Smallfoot,38,"Cullman, Alabama, USA"
1142,5292,Denzel Washington,Robert McCall,Male,345887,2018,The Equalizer 2,64,"Mount Vernon, New York, États-Unis"
1143,18918,Dwayne Johnson,Davis Okoye,Male,427641,2018,Rampage,46,"Hayward, California, USA"
1144,1345495,Odessa Young,Lily,Female,446101,2018,Assassination Nation,20,
1145,118545,Dakota Johnson,Anastasia Steele,Female,337167,2018,Fifty Shades Freed,29,"Austin, Texas, USA"
1146,53,Peter Stormare,Peter Norton,Male,478528,2018,Beyond The Sky,65,"Arbrå, Gävleborgs län, Sweden"
1147,524,Natalie Portman,Lena,Female,300668,2018,Annihilation,37,"Jerusalem, Israel"
1148,236695,John Boyega,Jake Pentecost,Male,268896,2018,Pacific Rim: Uprising,26,"Peckham, London, England, UK"
1149,527393,Dylan O'Brien,Thomas,Male,336843,2018,Maze Runner: The Death Cure,27,"New York City, New York, USA"
1150,68842,John Cho,David Kim,Male,489999,2018,Searching,46,"Seoul, South Korea"
1151,130253,Logan Marshall-Green,Grey Trace,Male,500664,2018,Upgrade,42,"Charleston, South Carolina, USA"
1152,94185,Shailene Woodley,Tami Oldham,Female,429300,2018,Adrift,27,"Simi Valley, California, USA"
1153,17276,Gerard Butler,Nick Flanagan,Male,449443,2018,Den of Thieves,49,"Paisley, Scotland, UK "
1154,113505,Kodi Smit-McPhee,Keda,Male,399360,2018,Alpha,22,"Sydney, New South Wales, Australia"
1155,1753911,Shannon Purser,Sierra Burgess,Female,462919,2018,Sierra Burgess Is a Loser,21,"Atlanta, Georgia, USA"
1156,227454,Alicia Vikander,Lara Croft,Female,338970,2018,Tomb Raider,30,"Gothenburg, Västra Götalands län, Sweden"
1157,23532,Jason Bateman,Max Davis,Male,445571,2018,Game Night,49,"Rye, New York, USA"
1158,440414,Amy Schumer,Renee Bennett,Female,460668,2018,I Feel Pretty,37,"New York, New York, USA"
1159,62,Bruce Willis,Paul Kersey,Male,395990,2018,Death Wish,63,"Idar-Oberstein, Allemagne de l'Ouest"
1160,25072,Oscar Isaac,Will,Male,446696,2018,Life Itself,39,Guatemala
1161,10730,Rowan Atkinson,Johnny English,Male,463272,2018,Johnny English Strikes Again,63,"Consett, County Durham, UK"
1162,98285,Bella Thorne,Katie,Female,419478,2018,Midnight Sun,21,"Pembroke Pines, Florida, USA"
1163,27105,Ed Helms,"Hogan ""Hoagie"" Malloy",Male,455980,2018,Tag,44,"Atlanta, Georgia, USA"
1164,116,Keira Knightley,Sidonie-Gabrielle Colette,Female,454652,2018,Colette,33,"Teddington, London, England, UK"
1165,17087,Michael Moore,Himself,Male,532908,2018,Fahrenheit 11/9,64,"Flint, Michigan, USA"
1166,51329,Bradley Cooper,Jackson Maine,Male,332562,2018,A Star Is Born,43,"Philadelphia, Pennsylvania, USA"
1167,206444,Constance Wu,Rachel Chu,Female,455207,2018,Crazy Rich Asians,36,"Richmond, Virginia, U.S."
1168,1883106,Kyrie Irving,Uncle Drew,Male,474335,2018,Uncle Drew,25,"	Melbourne, Australia"
1169,17419,Bryan Cranston,Chief (voice),Male,399174,2018,Isle of Dogs,62,"San Fernando Valley, California, USA"
1170,72129,Jennifer Lawrence,Dominika Egorova,Female,401981,2018,Red Sparrow,28,"Indian Hills, Kentucky, USA"
1171,3896,Liam Neeson,Michael MacCauley,Male,399035,2018,The Commuter,66,"Ballymena, County Antrim, Northern Ireland, UK"
1172,5411,Sanaa Lathan,Violet Jones,Female,519035,2018,Nappily Ever After,47,"New York City, New York, USA"
1173,135651,Michael B. Jordan,Guy Montag,Male,401905,2018,Fahrenheit 451,31,Santa Ana - California - USA
1174,85,Johnny Depp,Sherlock Gnomes (voice),Male,370567,2018,Sherlock Gnomes,55,"Owensboro, Kentucky, USA "
1175,128629,Crystal Reed,Beth,Female,476299,2018,Ghostland,33,"Detroit, Michigan, U.S."
1176,1228965,Sydney Wade,Sophia,Female,419831,2018,I Kill Giants,16,"Leeds, England, UK"
1177,1552636,Owen Vaccaro,Lewis Barnavelt,Male,463821,2018,The House with a Clock in Its Walls,13,"Atlanta, Georgia "
1178,7401,Lin Shaye,Elise Rainier,Female,406563,2018,Insidious: The Last Key,75,"Detroit, Michigan, USA"
1179,71070,Amanda Seyfried,Sophie Sheridan,Female,458423,2018,Mamma Mia! Here We Go Again,33,"Allentown, Pennsylvania, USA "
1180,41087,Leslie Mann,Lisa Decker,Female,437557,2018,Blockers,46,"San Francisco, California, USA"
1181,1541266,Poppy Drayton,Elizabeth,Female,385448,2018,The Little Mermaid,27,"Surrey, England, UK "
1182,120932,Claire Foy,Sawyer Valentini,Female,467660,2018,Unsane,34,"Stockport, Greater Manchester, UK"
1183,1108907,Nick Robinson,Simon Spier,Male,449176,2018,"Love, Simon",23,"Seattle, Washington, USA"
1184,13301,Quincy Jones,Himself,Male,504561,2018,Quincy,85,"Chicago, Illinois, USA"
1185,55089,Evan Peters,Warren Lipka,Male,489931,2018,American Animals,31,"St. Louis, Missouri, USA"
1186,55466,James Corden,Peter Rabbit (voice),Male,381719,2018,Peter Rabbit,40,"High Wycombe, Buckinghamshire, England, UK"
1187,3293,Rachel Weisz,Ronit Krushka,Female,419743,2018,Disobedience,48,"Westminster, London, England, UK"
1188,1772,Anna Faris,Kate,Female,454619,2018,Overboard,42,"Baltimore, Maryland, USA"
1189,205307,Lucy Hale,Olivia Barron,Female,460019,2018,Truth or Dare,29,"Memphis, Tennessee, USA"
1190,16483,Sylvester Stallone,Ray Breslin,Male,440471,2018,Escape Plan 2: Hades,72,"New York City, New York, USA"
1191,17051,James Franco,Warlord,Male,411135,2018,Future World,40,"Palo Alto, California, USA"
1192,110014,Christina Hendricks,Cindy,Female,371608,2018,The Strangers: Prey at Night,43,"Knoxville, Tennessee, USA"
1193,78110,Scott Adkins,Mike Fallon,Male,455236,2018,Accident Man,42,"Sutton Coldfield, West Midlands, England, UK"
1194,74568,Chris Hemsworth,Captain Mitch Nelson,Male,429351,2018,12 Strong,35,"Melbourne, Victoria, Australia"
1195,1149334,Sota Fukushi,Ichigo Kurosaki,Male,420426,2018,Bleach,25,Tokyo - Japan
1196,115240,Lindsay Pulsipher,Amber Hill,Female,434767,2018,God Bless the Broken Road,36,"Salt Lake City, Utah, USA"
1197,527313,Taissa Farmiga,Merricat Blackwood,Female,411144,2018,We Have Always Lived in the Castle,24,"Readington, New Jersey, USA"
1198,3035,Jerry O'Connell,Clark Kent / Superman (voice),Male,487670,2018,The Death of Superman,44,"New York City, New York, USA"
1199,1344344,Storm Reid,Meg Murry,Female,407451,2018,A Wrinkle in Time,15,"Atlanta, Georgia, USA"
1200,117642,Jason Momoa,Joe Braven,Male,459910,2018,Braven,39,"Honolulu, Hawaii, USA"
1201,52851,Paula Patton,Brea,Female,473149,2018,Traffik,43,"Los Angeles, California, USA"
1202,6886,Christina Ricci,Lauren Curran,Female,459258,2018,Distorted,38,"Santa Monica, California, USA"
1203,1529426,Graham Verchere,Davey Armstrong,Male,470229,2018,Summer of 84,16,"Vancouver, British Columbia, Canada"
1204,20286,Toby Kebbell,Will,Male,430040,2018,The Hurricane Heist,36,"Pontefract, Yorkshire, England, UK"
1205,65731,Sam Worthington,Lt. Rick Janssen,Male,476926,2018,The Titan,42,"Godalming, Surrey, England, UK"
1206,11160,Danny Trejo,Goldberg,Male,401478,2018,Death Race 4: Beyond Anarchy,74,"Echo Park, Los Angeles, Californie, États-Unis"
1207,58224,Jason Sudeikis,Justin Pin (voice),Male,523777,2018,Next Gen,43,Fairfax - Virginia - USA
1208,1059597,Zoey Deutch,Harper Moore,Female,384677,2018,Set It Up,24,"Los Angeles, California, USA"
1209,1231108,Dan Ewing,Matt Simmons,Male,503346,2018,Occupation,33,"Forestville, New South Wales, Australia"
1210,17773,Gabrielle Union,Shaun Russell,Female,497814,2018,Breaking In,46,"Omaha, Nebraska, USA"
1211,18973,Mila Kunis,Audrey,Female,454992,2018,The Spy Who Dumped Me,35,"Chernovtsy, Ukrainian SSR, USSR [now Chernivtsi, Ukraine]"
1212,20664,Kouichi Yamadera,Batman / Bruce Wayne (voice),Male,485942,2018,Batman Ninja,57,"Shiogama, Miyagi Prefecture, Japan"
1213,8891,John Travolta,John Gotti,Male,339103,2018,Gotti,64,"Englewood, New Jersey, USA"
