,movie id,overview,popularity rank,release year,title,budget,revenue,actor id,actor name,character,gender
2702,141052,"Fuelled by his restored faith in humanity and inspired by Superman's selfless act, Bruce Wayne and Diana Prince assemble a team of metahumans consisting of Barry Allen, Arthur Curry and Victor Stone to face the catastrophic threat of Steppenwolf and the Parademons who are on the hunt for three Mother Boxes on Earth.",3,2017,Justice League,500000000,657924295,880.0,Ben Affleck,Bruce Wayne / Batman,Male
2703,315635,"Following the events of Captain America: Civil War, Peter Parker, with the help of his mentor Tony Stark, tries to balance his life as an ordinary high school student in Queens, New York City, with fighting crime as his superhero alter ego Spider-Man as a new threat, the Vulture, emerges.",4,2017,Spider-Man: Homecoming,175000000,880166924,1136406.0,Tom Holland,Peter Parker / Spider-Man,Male
2704,335984,"Thirty years after the events of the first film, a new blade runner, LAPD Officer K, unearths a long-buried secret that has the potential to plunge what's left of society into chaos. K's discovery leads him on a quest to find Rick Deckard, a former LAPD blade runner who has been missing for 30 years.",5,2017,Blade Runner 2049,150000000,259239658,30614.0,Ryan Gosling,K,Male
2705,283995,The Guardians must fight to keep their newfound family together as they unravel the mysteries of Peter Quill's true parentage.,6,2017,Guardians of the Galaxy Vol. 2,200000000,863756051,73457.0,Chris Pratt,Peter Quill / Star-Lord,Male
2706,354912,"Despite his family’s baffling generations-old ban on music, Miguel dreams of becoming an accomplished musician like his idol, Ernesto de la Cruz. Desperate to prove his talent, Miguel finds himself in the stunning and colorful Land of the Dead following a mysterious chain of events. Along the way, he meets charming trickster Hector, and together, they set off on an extraordinary journey to unlock the real story behind Miguel's family history.",7,2017,Coco,175000000,800526015,1193391.0,Anthony Gonzalez,Miguel Rivera (voice),Male
2707,297762,An Amazon princess comes to the world of Man in the grips of the First World War to confront the forces of evil and bring an end to human conflict.,8,2017,Wonder Woman,149000000,821847012,90633.0,Gal Gadot,Diana Prince / Wonder Woman,Female
2708,399055,"An other-worldly story, set against the backdrop of Cold War era America circa 1962, where a mute janitor working at a lab falls in love with an amphibious man being held captive there and devises a plan to help him escape.",9,2017,The Shape of Water,19500000,194989655,39658.0,Sally Hawkins,Elisa Esposito,Female
2709,263115,"In the near future, a weary Logan cares for an ailing Professor X in a hideout on the Mexican border. But Logan's attempts to hide from the world and his legacy are upended when a young mutant arrives, pursued by dark forces.",10,2017,Logan,97000000,616801808,6968.0,Hugh Jackman,Logan Howlett / Wolverine / X-24,Male
2710,455656,"When nerdy high schooler Dani finally attracts the interest of her longtime crush, she lands in the cross hairs of his ex, a social media celebrity.",11,2017,#RealityHigh,0,0,1498026.0,Nesta Cooper,Dani Barnes,Female
2711,381288,"Though Kevin has evidenced 23 personalities to his trusted psychiatrist, Dr. Fletcher, there remains one still submerged who is set to materialize and dominate all the others. Compelled to abduct three teenage girls led by the willful, observant Casey, Kevin reaches a war for survival among all of those contained within him — as well as everyone around him — as the walls between his compartments shatter apart.",12,2017,Split,9000000,278454358,5530.0,James McAvoy,Dennis / Patricia / Hedwig / The Beast / Kevin Wendell Crumb / Barry / Orwell / Jade,Male
2712,316029,"The story of American showman P.T. Barnum, founder of the circus that became the famous traveling Ringling Bros. and Barnum & Bailey Circus.",13,2017,The Greatest Showman,84000000,432844677,6968.0,Hugh Jackman,P. T. Barnum,Male
2713,126889,"Bound for a remote planet on the far side of the galaxy, the crew of the colony ship 'Covenant' discovers what is thought to be an uncharted paradise, but is actually a dark, dangerous world—which has a sole inhabitant: the 'synthetic', David, survivor of the doomed Prometheus expedition.",14,2017,Alien: Covenant,97000000,232380243,17288.0,Michael Fassbender,David / Walter,Male
2714,166426,"Thrust into an all-new adventure, a down-on-his-luck Capt. Jack Sparrow feels the winds of ill-fortune blowing even more strongly when deadly ghost sailors led by his old nemesis, the evil Capt. Salazar, escape from the Devil's Triangle. Jack's only hope of survival lies in seeking out the legendary Trident of Poseidon, but to find it, he must forge an uneasy alliance with a brilliant and beautiful astronomer and a headstrong young man in the British navy.",15,2017,Pirates of the Caribbean: Dead Men Tell No Tales,230000000,794191988,85.0,Johnny Depp,Captain Jack Sparrow,Male
2715,419430,"Chris and his girlfriend Rose go upstate to visit her parents for the weekend. At first, Chris reads the family's overly accommodating behavior as nervous attempts to deal with their daughter's interracial relationship, but as the weekend progresses, a series of increasingly disturbing discoveries lead him to a truth that he never could have imagined.",16,2017,Get Out,4500000,255017329,206919.0,Daniel Kaluuya,Chris Washington,Male
2716,337339,"When a mysterious woman seduces Dom into the world of crime and a betrayal of those closest to him, the crew face trials that will test them as never before.",17,2017,The Fate of the Furious,250000000,1238764765,12835.0,Vin Diesel,Dominic Toretto,Male
2717,324552,"John Wick is forced out of retirement by a former associate looking to seize control of a shadowy international assassins’ guild. Bound by a blood oath to aid him, Wick travels to Rome and does battle against some of the world’s most dangerous killers.",18,2017,John Wick: Chapter 2,40000000,171539887,6384.0,Keanu Reeves,John Wick,Male
2718,343668,"When an attack on the Kingsman headquarters takes place and a new villain rises, Eggsy and Merlin are forced to work together with the American agency known as the Statesman to save the world.",19,2017,Kingsman: The Golden Circle,104000000,410902662,5472.0,Colin Firth,Harry Hart / Galahad,Male
2719,395991,Members of the Granite Mountain Hotshots battle deadly wildfires to save an Arizona town.,20,2017,Only the Brave,10000000,24202487,16851.0,Josh Brolin,Eric Marsh,Male
2720,374720,"The story of the miraculous evacuation of Allied soldiers from Belgium, Britain, Canada and France, who were cut off and surrounded by the German army from the beaches and harbour of Dunkirk between May 26th and June 4th 1940 during World War II.",21,2017,Dunkirk,100000000,525573161,1687041.0,Fionn Whitehead,Tommy,Male
2721,406990,"In a world where families are limited to one child due to overpopulation, a set of identical septuplets must avoid being put to a long sleep by the government and dangerous infighting while investigating the disappearance of one of their own.",22,2017,What Happened to Monday,0,0,87722.0,Noomi Rapace,The Settman Siblings / Karen Settman,Female
2722,281338,"Caesar and his apes are forced into a deadly conflict with an army of humans led by a ruthless Colonel. After the apes suffer unimaginable losses, Caesar wrestles with his darker instincts and begins his own mythic quest to avenge his kind. As the journey finally brings them face to face, Caesar and the Colonel are pitted against each other in an epic battle that will determine the fate of both their species and the future of the planet.",23,2017,War for the Planet of the Apes,150000000,488533726,1333.0,Andy Serkis,Caesar,Male
2723,293167,"Explore the mysterious and dangerous home of the king of the apes as a team of explorers ventures deep inside the treacherous, primordial island.",24,2017,Kong: Skull Island,185000000,566652812,91606.0,Tom Hiddleston,Captain James Conrad,Male
2724,339964,"In the 28th century, Valerian and Laureline are special operatives charged with keeping order throughout the human territories. On assignment from the Minister of Defense, the two undertake a mission to Alpha, an ever-expanding metropolis where species from across the universe have converged over centuries to share knowledge, intelligence, and cultures. At the center of Alpha is a mysterious dark force which threatens the peaceful existence of the City of a Thousand Planets, and Valerian and Laureline must race to identify the menace and safeguard not just Alpha, but the future of the universe.",25,2017,Valerian and the City of a Thousand Planets,177200000,225874228,122889.0,Dane DeHaan,Valerian,Male
2725,359940,"After seven months have passed without a culprit in her daughter's murder case, Mildred Hayes makes a bold move, painting three signs leading into her town with a controversial message directed at Bill Willoughby, the town's revered chief of police. When his second-in-command Officer Jason Dixon, an immature mother's boy with a penchant for violence, gets involved, the battle between Mildred and Ebbing's law enforcement is only exacerbated.",26,2017,"Three Billboards Outside Ebbing, Missouri",15000000,158526998,3910.0,Frances McDormand,Mildred Hayes,Female
2726,321612,A live-action adaptation of Disney's version of the classic tale of a cursed prince and a beautiful young woman who helps him break the spell.,27,2017,Beauty and the Beast,160000000,1263521126,10990.0,Emma Watson,Belle,Female
2727,395992,"The six-member crew of the International Space Station is tasked with studying a sample from Mars that may be the first proof of extra-terrestrial life, which proves more intelligent than ever expected.",28,2017,Life,58000000,100541806,131.0,Jake Gyllenhaal,Dr. David Jordan,Male
2728,274855,"After an unprecedented series of natural disasters threatened the planet, the world's leaders came together to create an intricate network of satellites to control the global climate and keep everyone safe. But now, something has gone wrong: the system built to protect Earth is attacking it, and it becomes a race against the clock to uncover the real threat before a worldwide geostorm wipes out everything and everyone along with it.",29,2017,Geostorm,120000000,221600160,17276.0,Gerard Butler,Jake Lawson,Male
2729,315837,"In the near future, Major is the first of her kind: a human saved from a terrible crash, then cyber-enhanced to be a perfect soldier devoted to stopping the world's most dangerous criminals.",30,2017,Ghost in the Shell,110000000,169801921,1245.0,Scarlett Johansson,Major Mira Killian / Motoko Kusanagi,Female
2730,467938,"Jen is enjoying a romantic getaway with her wealthy boyfriend, which is disrupted when his friends suddenly arrive. Tension mounts at the house until the situation culminates in an unexpected way.",31,2017,Revenge,0,0,1464589.0,Matilda Anna Ingrid Lutz,Jen,Female
2731,392044,Genius Belgian detective Hercule Poirot investigates the murder of an American tycoon aboard the Orient Express train.,32,2017,Murder on the Orient Express,55000000,351839303,11181.0,Kenneth Branagh,Hercule Poirot,Male
2732,398818,"Elio Perlman is spending the summer with his family at their vacation home in Lombardy, Italy. When his father hires a handsome doctoral student, the curious 17-year-old finds himself developing a growing attraction to the young man.",33,2017,Call Me by Your Name,4000000,41063475,1190668.0,Timothée Chalamet,Elio Perlman,Male
2733,406997,"The story of August Pullman – a boy with facial differences – who enters fifth grade, attending a mainstream elementary school for the first time.",34,2017,Wonder,20000000,0,1277188.0,Jacob Tremblay,August 'Auggie' Pullman,Male
2734,335988,"Autobots and Decepticons are at war, with humans on the sidelines. Optimus Prime is gone. The key to saving our future lies buried in the secrets of the past, in the hidden history of Transformers on Earth.",35,2017,Transformers: The Last Knight,217000000,605425157,13240.0,Mark Wahlberg,Cade Yeager,Male
2735,505039,"""Illicit Desires"" peeks behind the curtain into the world of an adult toy manufacturer (played by Valerie Baber). And what a world it is! Greed and betrayal run wild in the corporate world of sensual oddities as a new, young, office intern (the legendary August Ames) sets her sights on moving right to the top. What she's willing to do to get where she wants to be will absolutely kill you. It also helps if you're a psychopathic murderess.",36,2017,Illicit Desires,0,0,1343960.0,August Ames,,Female
2736,339846,"Devoted lifeguard Mitch Buchannon butts heads with a brash new recruit. Together, they uncover a local criminal plot that threatens the future of the Bay.",37,2017,Baywatch,69000000,177856751,18918.0,Dwayne Johnson,Mitch Buchanan,Male
2737,353486,"The tables are turned as four teenagers are sucked into Jumanji's world - pitted against rhinos, black mambas and an endless variety of jungle traps and puzzles. To survive, they'll play as characters from the game.",38,2017,Jumanji: Welcome to the Jungle,90000000,962119864,18918.0,Dwayne Johnson,Dr. Smolder Bravestone,Male
2738,390043,"The world's top bodyguard gets a new client, a hit man who must testify at the International Court of Justice. They must put their differences aside and work together to make it to the trial on time.",39,2017,The Hitman's Bodyguard,30000000,176586701,10859.0,Ryan Reynolds,Michael Bryce,Male
2739,341013,An undercover MI6 agent is sent to Berlin during the Cold War to investigate the murder of a fellow agent and recover a missing list of double agents.,40,2017,Atomic Blonde,30000000,95673925,6885.0,Charlize Theron,Lorraine Broughton,Female
2740,446354,A cover-up that spanned four U.S. Presidents pushed the country's first female newspaper publisher and a hard-driving editor to join an unprecedented battle between journalist and government. Inspired by true events.,41,2017,The Post,50000000,174503458,5064.0,Meryl Streep,Kay Graham,Female
2741,298250,"Dead bodies begin to turn up all over the city, each meeting their demise in a variety of grisly ways. All investigations begin to point the finger at deceased killer John Kramer.",42,2017,Jigsaw,10000000,102952888,1228915.0,Matt Passmore,Logan Nelson,Male
2742,399404,"A thrilling and inspiring true story begins on the eve of World War II as, within days of becoming Prime Minister of Great Britain, Winston Churchill must face one of his most turbulent and defining trials: exploring a negotiated peace treaty with Nazi Germany, or standing firm to fight for the ideals, liberty and freedom of a nation. As the unstoppable Nazi forces roll across Western Europe and the threat of invasion is imminent, and with an unprepared public, a skeptical King, and his own party plotting against him, Churchill must withstand his darkest hour, rally a nation, and attempt to change the course of world history.",43,2017,Darkest Hour,30000000,147568410,64.0,Gary Oldman,Winston Churchill,Male
2743,47971,"Extreme athlete turned government operative Xander Cage comes out of self-imposed exile, thought to be long dead, and is set on a collision course with deadly alpha warrior Xiang and his team in a race to recover a sinister and seemingly unstoppable weapon known as Pandora's Box. Recruiting an all-new group of thrill-seeking cohorts, Xander finds himself enmeshed in a deadly conspiracy that points to collusion at the highest levels of world governments.",44,2017,xXx: Return of Xander Cage,85000000,346147658,12835.0,Vin Diesel,Xander Cage,Male
2744,396422,"Several years after the tragic death of their little girl, a dollmaker and his wife welcome a nun and several girls from a shuttered orphanage into their home, soon becoming the target of the dollmaker's possessed creation, Annabelle.",45,2017,Annabelle: Creation,15000000,305092201,929937.0,Stephanie Sigman,Sister Charlotte,Female
2745,389015,"Competitive ice skater Tonya Harding rises amongst the ranks at the U. S. Figure Skating Championships, but her future in the sport is thrown into doubt when her ex-husband intervenes.",46,2017,"I, Tonya",11000000,53939297,234352.0,Margot Robbie,Tonya Harding,Female
2746,274857,"When the child Arthur’s father is murdered, Vortigern, Arthur’s uncle, seizes the crown. Robbed of his birthright and with no idea who he truly is, Arthur comes up the hard way in the back alleys of the city. But once he pulls the sword Excalibur from the stone, his life is turned upside down and he is forced to acknowledge his true legacy... whether he likes it or not.",47,2017,King Arthur: Legend of the Sword,175000000,146175066,56365.0,Charlie Hunnam,Arthur,Male
2747,260514,"Blindsided by a new generation of blazing-fast racers, the legendary Lightning McQueen is suddenly pushed out of the sport he loves. To get back in the game, he will need the help of an eager young race technician with her own plan to win, inspiration from the late Fabulous Hudson Hornet, and a few unexpected turns. Proving that #95 isn't through yet will test the heart of a champion on Piston Cup Racing’s biggest stage!",48,2017,Cars 3,175000000,383925276,887.0,Owen Wilson,Lightning McQueen (voice),Male
2748,370663,An unexpected affair quickly escalates into a heart-stopping reality for two women whose passionate connection changes their lives forever.,49,2017,Below Her Mouth,0,0,1543094.0,Erika Linder,Dallas,Female
2749,396371,"Molly Bloom, a young skier and former Olympic hopeful becomes a successful entrepreneur (and a target of an FBI investigation) when she establishes a high-stakes, international poker game.",50,2017,Molly's Game,30000000,59284015,83002.0,Jessica Chastain,Molly Bloom,Female
2750,391713,A California high school student plans to escape from her family and small town by going to college in New York.,51,2017,Lady Bird,10000000,76858273,36592.0,Saoirse Ronan,"Christine ""Lady Bird"" McPherson",Female
2751,395834,An FBI agent teams with the town's veteran game tracker to investigate a murder that occurred on a Native American reservation.,52,2017,Wind River,11000000,44998252,17604.0,Jeremy Renner,Cory Lambert,Male
2752,305470,"Saban's Power Rangers follows five ordinary teens who must become something extraordinary when they learn that their small town of Angel Grove — and the world — is on the verge of being obliterated by an alien threat. Chosen by destiny, our heroes quickly discover they are the only ones who can save the planet. But to do so, they will have to overcome their real-life issues and before it’s too late, band together as the Power Rangers.",53,2017,Power Rangers,100000000,142337240,1525047.0,Dacre Montgomery,Jason Lee Scott / The Red Ranger,Male
2753,339403,"After being coerced into working for a crime boss, a young getaway driver finds himself taking part in a heist doomed to fail.",54,2017,Baby Driver,34000000,226945087,1159982.0,Ansel Elgort,"Miles ""Baby""",Male
2754,430231,Two brothers return to the cult they fled from years ago to discover that the group's beliefs may be more sane than they once thought.,55,2017,The Endless,0,272020,583479.0,Aaron Moorhead,Aaron Smith,Male
2755,425336,The film chronicles the rise and fall of the world's most feared drug lord Pablo Escobar and his volatile love affair with Colombia's most famous journalist Virginia Vallejo throughout a reign of terror that tore a country apart.,56,2017,Loving Pablo,4667008,0,3810.0,Javier Bardem,Pablo Escobar,Male
2756,346364,"In a small town in Maine, seven children known as The Losers Club come face to face with life problems, bullies and a monster that takes the shape of a clown called Pennywise.",57,2017,It,35000000,700381748,1274508.0,Jaeden Lieberher,Bill Denbrough,Male
2757,407448,A police raid in Detroit in 1967 results in one of the largest citizens' uprisings in the history of the United States.,58,2017,Detroit,34000000,16790139,236695.0,John Boyega,Melvin Dismukes,Male
2758,339404,"When their plane is rerouted due to a hurricane warning, two single female best friends find themselves competing for the same guy during an extended layover in St. Louis.",59,2017,The Layover,0,0,109513.0,Alexandra Daddario,Kate Jeffries,Female
2759,400710,"Five medical students, hoping to gain insight into the mystery of what lies beyond the confines of life, embark on a daring and dangerous experiment. By stopping their hearts for short periods of time, each triggers a near-death experience. As the investigation becomes more and more perilous, they are forced to confront the sins of their pasts, as well as contend with the paranormal consequences of trespassing to the other side.",60,2017,Flatliners,19000000,45158254,27578.0,Ellen Page,Courtney,Female
2760,353616,"After the highs of winning the world championships, the Bellas find themselves split apart and discovering there aren't job prospects for making music with your mouth. But when they get the chance to reunite for an overseas USO tour, this group of awesome nerds will come together to make some music, and some questionable decisions, one last time.",61,2017,Pitch Perfect 3,45000000,183897530,84223.0,Anna Kendrick,Beca Mitchell,Female
2761,353491,"The last Gunslinger, Roland Deschain, has been locked in an eternal battle with Walter O’Dim, also known as the Man in Black, determined to prevent him from toppling the Dark Tower, which holds the universe together. With the fate of the worlds at stake, good and evil will collide in the ultimate battle as only Roland can defend the Tower from the Man in Black.",62,2017,The Dark Tower,60000000,111757995,17605.0,Idris Elba,Roland Deschain,Male
2762,290512,"Stranded after a tragic plane crash, two strangers must forge a connection to survive the extreme elements of a remote snow covered mountain. When they realize help is not coming, they embark on a perilous journey across the wilderness.",63,2017,The Mountain Between Us,35000000,62832209,17605.0,Idris Elba,Dr. Ben Bass,Male
2763,415842,"Following the murder of his fiancée, Mitch Rapp trains under the instruction of Cold War veteran Stan Hurley. The pair then is enlisted to investigate a wave of apparently random attacks on military and civilian targets.",64,2017,American Assassin,33000000,66167951,527393.0,Dylan O'Brien,Mitch Rapp,Male
2764,364689,"Ferdinand, a little bull, prefers sitting quietly under a cork tree just smelling the flowers versus jumping around, snorting, and butting heads with other bulls. As Ferdinand grows big and strong, his temperament remains mellow, but one day five men come to choose the ""biggest, fastest, roughest bull"" for the bullfights in Madrid and Ferdinand is mistakenly chosen.  Based on the classic 1936 children's book by Munro Leaf.",65,2017,Ferdinand,111000000,294764262,56446.0,John Cena,Ferdinand (voice),Male
2765,274862,"Six young ninjas are tasked with defending their island home of Ninjago. By night, they’re gifted warriors using their skill and awesome fleet of vehicles to fight villains and monsters. By day, they’re ordinary teens struggling against their greatest enemy....high school.",66,2017,The LEGO Ninjago Movie,70000000,123081555,54697.0,Dave Franco,Lloyd (voice),Male
2766,282035,"Though safely entombed in a crypt deep beneath the unforgiving desert, an ancient queen whose destiny was unjustly taken from her is awakened in our current day, bringing with her malevolence grown over millennia, and terrors that defy human comprehension.",67,2017,The Mummy,125000000,407778013,500.0,Tom Cruise,Nick Morton,Male
2767,397837,"Samantha Kingston has everything. Then, everything changes. After one fateful night, she wakes up with no future at all. Trapped into reliving the same day over and over, she begins to question just how perfect her life really was.",68,2017,Before I Fall,5000000,12141122,1059597.0,Zoey Deutch,Samantha Kingston,Female
2768,444539,"Set in an small English town in 1959, the story of a woman who decides, against polite but ruthless local opposition, to open a bookshop, a decision which becomes a political minefield.",69,2017,The Bookshop,3582070,0,1246.0,Emily Mortimer,Florence Green,Female
2769,460648,"Jackie Chan stars as a hardened special forces agent who fights to protect a young woman from a sinister criminal gang. At the same time, he feels a special connection to the young woman, like they met in a different life.",70,2017,Bleeding Steel,65000000,0,18897.0,Jackie Chan,Lin Dong,Male
2770,371638,"An aspiring actor in Hollywood meets an enigmatic stranger by the name of Tommy Wiseau, the meeting leads the actor down a path nobody could have predicted; creating the worst movie ever made.",71,2017,The Disaster Artist,10000000,29820616,54697.0,Dave Franco,Greg Sestero,Male
2771,55341,"Taking place on the last day of the Creeper’s twenty-three-day feeding frenzy, as the skeptical Sergeant Tubbs teams up with a task force hellbent on destroying the Creeper for good. The Creeper fights back in gory glory as its enemies grow closer than ever before to learning the secret of its dark origins.",72,2017,Jeepers Creepers 3,30000000,0,16936.0,Stan Shaw,Sheriff Tashtego,Male
2772,381283,"A couple's relationship is tested when uninvited guests arrive at their home, disrupting their tranquil existence.",73,2017,mother!,30000000,44516999,72129.0,Jennifer Lawrence,Mother,Female
2773,346648,"Paddington, now happily settled with the Browns, picks up a series of odd jobs to buy the perfect present for his Aunt Lucy, but it is stolen.",74,2017,Paddington 2,40000000,185847106,17064.0,Ben Whishaw,Paddington Brown (voice),Male
2774,337170,"The true story of pilot Barry Seal, who transported contraband for the CIA and the Medellin cartel in the 1980s.",75,2017,American Made,50000000,133511855,500.0,Tom Cruise,Barry Seal,Male
2775,419479,"When Cole stays up past his bedtime, he discovers that his hot babysitter is part of a Satanic cult that will stop at nothing to keep him quiet.",76,2017,The Babysitter,0,0,1538780.0,Judah Lewis,Cole Johnson,Male
2776,464889,"Colombian drug kingpin Jesús Morales secretly pays for the services of a sniper nicknamed ""The Devil,"" capable of killing one-by-one the enemies of anyone who hires him. With no adversaries left alive, Morales grows stronger and gains control of more smuggling routes into the United States. The DEA, alarmed by this threat to the country, sends agent Kate Estrada, who has been following Morales for years, and Marine sniper Brandon Beckett to Colombia. Their mission: Kill ""The Devil"" and bring Morales back to the US to be tried for his crimes. The agents think they have everything under control, but Morales and ""The Devil"" have prepared plenty of surprises to keep the mission from succeeding.",77,2017,Sniper: Ultimate Kill,0,0,228371.0,Chad Michael Collins,Sgt. Brandon Beckett,Male
2777,268531,"Two mischievous kids hypnotize their mean elementary school principal and turn him into their comic book creation, the kind-hearted and elastic-banded Captain Underpants.",78,2017,Captain Underpants: The First Epic Movie,38000000,125289450,55638.0,Kevin Hart,George Beard (voice),Male
2778,301337,A kindly occupational therapist undergoes a new procedure to be shrunken to four inches tall so that he and his wife can help save the planet and afford a nice lifestyle at the same time.,79,2017,Downsizing,68000000,55003890,1892.0,Matt Damon,Paul Safranek,Male
2779,472838,"18-year-old Penny Cooper spent years pining for Johnny Sanders Jr., but when a mysterious musician shows up on the beach, Penny is torn.",80,2017,SPF-18,0,0,1457605.0,Carson Meyer,Penny Cooper,Female
2780,431530,"Amy, Kiki and Carla – three under-appreciated and over-burdened women – rebel against the challenges and expectations of the Super Bowl for mothers: Christmas. And if creating a more perfect holiday for their families wasn’t hard enough, they have to do all of that while hosting and entertaining their own mothers.",81,2017,A Bad Moms Christmas,28000000,130560428,18973.0,Mila Kunis,Amy Mitchell,Female
2781,384680,A legendary Native American-hating Army captain nearing retirement in 1892 is given one last assignment: to escort a Cheyenne chief and his family through dangerous territory back to his Montana reservation.,82,2017,Hostiles,55000000,29819114,3894.0,Christian Bale,Captain Joseph J. Blocker,Male
2782,400928,"Frank, a single man raising his child prodigy niece Mary, is drawn into a custody battle with his mother.",83,2017,Gifted,7000000,40343446,16828.0,Chris Evans,Frank Adler,Male
2783,339692,A newly-released prison gangster is forced by the leaders of his gang to orchestrate a major crime with a brutal rival gang on the streets of Southern California.,84,2017,Shot Caller,0,0,12795.0,Nikolaj Coster-Waldau,Jacob 'Money' Harlon,Male
2784,398175,"After working as a drug courier and getting into a brutal shootout with police, a former boxer finds himself at the mercy of his enemies as they force him to instigate violent acts that turn the prison he resides in into a battleground.",85,2017,Brawl in Cell Block 99,10000000,0,4937.0,Vince Vaughn,Bradley Thomas,Male
2785,394117,"The story of a precocious six year-old and her ragtag group of friends whose summer break is filled with childhood wonder, possibility and a sense of adventure while the adults around them struggle with hard times.",86,2017,The Florida Project,2000000,5904366,1704640.0,Brooklynn Prince,Moonee,Female
2786,397538,"The story of the world's greatest tennis icons – Björn Borg and his biggest rival, the young and talented John McEnroe – and their legendary duel during the 1980 Wimbledon tournament.",87,2017,Borg vs McEnroe,7500000,16657800,87663.0,Sverrir Gudnason,Björn Borg,Male
2787,441701,"Madrid, June 1991. After celebrating a session of Ouija with her friends, Verónica is besieged by dangerous supernatural presences that threaten to harm her entire family.",88,2017,Veronica,0,0,1757602.0,Sandra Escacena,Verónica,Female
2788,433808,"A group of college friends reunite for a trip to the forest, but encounter a menacing presence in the woods that's stalking them.",89,2017,The Ritual,10000000,1056376,28847.0,Rafe Spall,Luke,Male
2789,390062,"A mysterious guide escorts an enthusiastic adventurer and his friend into the Amazon jungle, but their journey turns into a terrifying ordeal as the darkest elements of human nature and the deadliest threats of the wild force them to fight for survival.",90,2017,Jungle,0,0,10980.0,Daniel Radcliffe,Yossi Ghinsberg,Male
2790,425972,"After being infected in the wake of a violent pandemic and with only 48 hours to live, a father struggles to find a new home for his baby daughter.",91,2017,Cargo,0,0,7060.0,Martin Freeman,Andy,Male
2791,399057,"Dr. Steven Murphy is a renowned cardiovascular surgeon who presides over a spotless household with his wife and two children. Lurking at the margins of his idyllic suburban existence is Martin, a fatherless teen who insinuates himself into the doctor's life in gradually unsettling ways.",92,2017,The Killing of a Sacred Deer,0,2291901,72466.0,Colin Farrell,Steven Murphy,Male
2792,350312,"When Mahendra, the son of Bahubali, learns about his heritage, he begins to look for answers. His story is juxtaposed with past events that unfolded in the Mahishmati Kingdom.",93,2017,Baahubali 2: The Conclusion,40000000,141506436,237045.0,Prabhas,Amarendra Baahubali / Mahendra Baahubali,Male
2793,429733,A virus spreads through an office complex causing white collar workers to act out their worst impulses.,94,2017,Mayhem,0,0,215055.0,Steven Yeun,Derek Cho,Male
2794,399170,"Trying to reverse a family curse, brothers Jimmy and Clyde Logan set out to execute an elaborate robbery during the legendary Coca-Cola 600 race at the Charlotte Motor Speedway.",95,2017,Logan Lucky,29000000,48453605,38673.0,Channing Tatum,Jimmy Logan,Male
2795,417678,"A teenager who's lived a sheltered life because she's allergic to everything, falls for the boy who moves in next door.",96,2017,"Everything, Everything",10000000,34000284,561869.0,Amandla Stenberg,Maddy Whittier,Female
2796,450932,The story follows a team of highly trained operatives who find themselves trapped inside an isolated military compound.,97,2017,Armed Response,0,0,10814.0,Wesley Snipes,Isaac,Male
2797,339988,"A young tech worker takes a job at a powerful Internet corporation, quickly rises up the company's ranks, and soon finds herself in a perilous situation concerning privacy, surveillance and freedom. She comes to learn that her decisions and actions will determine the future of humanity.",98,2017,The Circle,18000000,20497844,10990.0,Emma Watson,Mae Holland,Female
2798,446791,The story of the kidnapping of 16-year-old John Paul Getty III and the desperate attempt by his devoted mother to convince his billionaire grandfather Jean Paul Getty to pay the ransom.,99,2017,All the Money in the World,50000000,56996304,1812.0,Michelle Williams,Gail Harris,Female
2799,460793,"Olaf is on a mission to harness the best holiday traditions for Anna, Elsa, and Kristoff.",100,2017,Olaf's Frozen Adventure,0,0,54415.0,Josh Gad,Olaf (Voice),Male
2800,348350,"Through a series of daring escapades deep within a dark and dangerous criminal underworld, Han Solo meets his mighty future copilot Chewbacca and encounters the notorious gambler Lando Calrissian.",1,2018,Solo: A Star Wars Story,250000000,392952373,71375.0,Alden Ehrenreich,Han Solo,Male
2801,439079,"When a young nun at a cloistered abbey in Romania takes her own life, a priest with a haunted past and a novitiate on the threshold of her final vows are sent by the Vatican to investigate. Together they uncover the order’s unholy secret. Risking not only their lives but their faith and their very souls, they confront a malevolent force in the form of the same demonic nun that first terrorized audiences in “The Conjuring 2,” as the abbey becomes a horrific battleground between the living and the damned.",2,2018,The Nun,22000000,54470000,87287.0,Bonnie Aarons,The Nun / Valak,Female
2802,346910,"From the outer reaches of space to the small-town streets of suburbia, the hunt comes home. Now, the universe’s most lethal hunters are stronger, smarter and deadlier than ever before, having genetically upgraded themselves with DNA from other species. When a young boy accidentally triggers their return to Earth, only a ragtag crew of ex-soldiers and a disgruntled science teacher can prevent the end of the human race.",3,2018,The Predator,88000000,56594362,467645.0,Boyd Holbrook,Quinn McKenna,Male
2804,299536,"As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.",5,2018,Avengers: Infinity War,300000000,2046239637,3223.0,Robert Downey Jr.,Toni Stark / Temir odam,Male
