,Prominent,actor id,actor name,character,gender code,id,title
289,False,9191,Timothy Spall,Wormtail,2,12444,Harry Potter and the Deathly Hallows: Part 1
290,False,477,Julie Walters,Molly Weasley,1,12444,Harry Potter and the Deathly Hallows: Part 1
291,False,11356,Imelda Staunton,Dolores Umbridge,1,12444,Harry Potter and the Deathly Hallows: Part 1
292,False,10981,Fiona Shaw,Aunt Petunia,1,12444,Harry Potter and the Deathly Hallows: Part 1
293,False,3300,Natalia Tena,Nymphadora Tonks,1,12444,Harry Potter and the Deathly Hallows: Part 1
294,False,96851,James Phelps,Fred Weasley,2,12444,Harry Potter and the Deathly Hallows: Part 1
295,False,140368,Oliver Phelps,George Weasley,2,12444,Harry Potter and the Deathly Hallows: Part 1
296,False,20999,Mark Williams,Arthur Weasley,2,12444,Harry Potter and the Deathly Hallows: Part 1
297,False,10983,Richard Griffiths,Vernon Dursley,2,12444,Harry Potter and the Deathly Hallows: Part 1
298,False,10982,Harry Melling,Dudley Dursley,2,12444,Harry Potter and the Deathly Hallows: Part 1
299,False,47468,Frances de la Tour,Madame Olympe Maxime,1,12444,Harry Potter and the Deathly Hallows: Part 1
300,False,32990,Sophie Thompson,Mafalda Hopkirk,1,12444,Harry Potter and the Deathly Hallows: Part 1
301,False,2482,David O'Hara,Albert Runcorn,2,12444,Harry Potter and the Deathly Hallows: Part 1
302,False,143892,Steffan Rhodri,Reg Cattermole,2,12444,Harry Potter and the Deathly Hallows: Part 1
303,False,234933,Katie Leung,Cho Chang,1,12444,Harry Potter and the Deathly Hallows: Part 1
304,False,65445,Samuel Roukin,The Snatcher,2,12444,Harry Potter and the Deathly Hallows: Part 1
305,False,96307,Ian Kelly,Mr. Granger,2,12444,Harry Potter and the Deathly Hallows: Part 1
306,False,20057,Michelle Fairley,Mrs. Granger,1,12444,Harry Potter and the Deathly Hallows: Part 1
307,False,3064,Peter Mullan,Death Eater Yaxley,2,12444,Harry Potter and the Deathly Hallows: Part 1
308,False,40638,Guy Henry,Pius Thicknesse,2,12444,Harry Potter and the Deathly Hallows: Part 1
309,False,234921,Arben Bajraktaraj,Antonin Dolohov,2,12444,Harry Potter and the Deathly Hallows: Part 1
310,False,234919,Rod Hunt,Thorfinn Rowle,2,12444,Harry Potter and the Deathly Hallows: Part 1
311,False,568378,Suzanne Toase,Alecto Carrow,1,12444,Harry Potter and the Deathly Hallows: Part 1
312,False,202032,Ralph Ineson,Amycus Carrow,2,12444,Harry Potter and the Deathly Hallows: Part 1
313,False,135911,Adrian Annis,Death Eater,0,12444,Harry Potter and the Deathly Hallows: Part 1
314,False,209884,Emil Hostina,Death Eater,2,12444,Harry Potter and the Deathly Hallows: Part 1
315,False,79502,Richard Strange,Death Eater,2,12444,Harry Potter and the Deathly Hallows: Part 1
316,False,1272644,Paul Khanna,Death Eater,0,12444,Harry Potter and the Deathly Hallows: Part 1
317,False,1272645,Anthony John Crocker,Death Eater,0,12444,Harry Potter and the Deathly Hallows: Part 1
318,False,568393,Peter G. Reed,Death Eater,0,12444,Harry Potter and the Deathly Hallows: Part 1
319,False,142747,Granville Saxton,Death Eater,0,12444,Harry Potter and the Deathly Hallows: Part 1
320,False,568394,Judith Sharp,Death Eater,0,12444,Harry Potter and the Deathly Hallows: Part 1
321,False,69476,Ashley McGuire,Death Eater,1,12444,Harry Potter and the Deathly Hallows: Part 1
322,False,568385,Penelope McGhie,Death Eater,0,12444,Harry Potter and the Deathly Hallows: Part 1
323,False,568395,Bob Yves Van Hellenberg Hubar,Death Eater,0,12444,Harry Potter and the Deathly Hallows: Part 1
324,False,568396,Tony Kirwood,Death Eater,0,12444,Harry Potter and the Deathly Hallows: Part 1
325,False,27822,David Ryall,Elphias Doge,2,12444,Harry Potter and the Deathly Hallows: Part 1
326,False,17479,Matyelok Gibbs,Auntie Muriel Weasley,1,12444,Harry Potter and the Deathly Hallows: Part 1
327,False,16358,Simon McBurney,Kreacher (voice),2,12444,Harry Potter and the Deathly Hallows: Part 1
328,False,1140635,Jon Campling,Death Eater,0,12444,Harry Potter and the Deathly Hallows: Part 1
329,False,234922,Devon Murray,Seamus Finnigan,2,12444,Harry Potter and the Deathly Hallows: Part 1
330,False,568374,William Melling,Nigel,2,12444,Harry Potter and the Deathly Hallows: Part 1
331,False,1272646,Simon Grover,Death Eater,0,12444,Harry Potter and the Deathly Hallows: Part 1
332,False,234934,Freddie Stroma,Cormac McLaggen,2,12444,Harry Potter and the Deathly Hallows: Part 1
333,False,234924,Jessie Cave,Lavender Brown,1,12444,Harry Potter and the Deathly Hallows: Part 1
334,False,234929,Anna Shaffer,Romilda Vane,1,12444,Harry Potter and the Deathly Hallows: Part 1
335,False,11212,Josh Herdman,Gregory Goyle,2,12444,Harry Potter and the Deathly Hallows: Part 1
336,False,234928,Scarlett Byrne,Pansy Parkinson,1,12444,Harry Potter and the Deathly Hallows: Part 1
337,False,234926,Afshan Azad,Padma Patil,1,12444,Harry Potter and the Deathly Hallows: Part 1
338,False,975,Nick Moran,Scabior,2,12444,Harry Potter and the Deathly Hallows: Part 1
339,False,13014,Toby Jones,Dobby,2,12444,Harry Potter and the Deathly Hallows: Part 1
340,False,178630,Kate Fleetwood,Mary Cattermole,0,12444,Harry Potter and the Deathly Hallows: Part 1
341,False,1118,Rade Serbedzija,Gregorovitch,2,12444,Harry Potter and the Deathly Hallows: Part 1
342,False,83356,Jamie Campbell Bower,Young Gellert Grindelwald,2,12444,Harry Potter and the Deathly Hallows: Part 1
343,False,94742,Hazel Douglas,Bathilda Bagshot,0,12444,Harry Potter and the Deathly Hallows: Part 1
344,False,1643,Adrian Rawlins,James Potter,2,12444,Harry Potter and the Deathly Hallows: Part 1
345,False,10988,Geraldine Somerville,Lily Potter,1,12444,Harry Potter and the Deathly Hallows: Part 1
346,False,8436,Miranda Richardson,Rita Skeeter,1,12444,Harry Potter and the Deathly Hallows: Part 1
347,False,60348,Dave Legeno,Fenrir Greyback,2,12444,Harry Potter and the Deathly Hallows: Part 1
348,False,1224773,Graham Duff,Death Eater,0,12444,Harry Potter and the Deathly Hallows: Part 1
349,False,93210,Domhnall Gleeson,Bill Weasley,2,12444,Harry Potter and the Deathly Hallows: Part 1
350,False,192870,Carolyn Pickles,Charity Burbage,1,12444,Harry Potter and the Deathly Hallows: Part 1
351,False,2247,George Harris,Kingsley Shacklebolt,2,12444,Harry Potter and the Deathly Hallows: Part 1
352,True,78346,Yuria Nara,Ponyo (voice),0,12429,Ponyo
353,False,78347,Hiroki Doi,Sosuke (voice),0,12429,Ponyo
354,False,78348,George Tokoro,Fujimoto (voice),0,12429,Ponyo
355,False,78349,Tomoko Yamaguchi,Lisa (voice),0,12429,Ponyo
356,False,78350,Yuki Amami,Grandmammare (voice),1,12429,Ponyo
357,False,78351,Kazushige Nagashima,Koichi (voice),0,12429,Ponyo
358,False,78352,Akiko Yano,Ponyo's Sisters (voice),0,12429,Ponyo
359,False,78353,Shinichi Hatori,Anchorman (voice),0,12429,Ponyo
360,False,78354,Tokie Hidari,Kayo (voice),0,12429,Ponyo
361,False,78355,Eimi Hiraoka,Kumiko (voice),0,12429,Ponyo
362,False,19587,Rumi Hiiragi,Young Mother (voice),0,12429,Ponyo
363,False,78356,Tomoko Naraoka,Yoshie (voice),0,12429,Ponyo
364,False,78357,Nozomi Ôhashi,Karen (voice),0,12429,Ponyo
365,False,36074,Kazuko Yoshiyuki,Toki (voice),0,12429,Ponyo
366,True,31,Tom Hanks,Captain John H. Miller,2,857,Saving Private Ryan
367,False,3197,Tom Sizemore,Technical Sergeant Michael Horvath,2,857,Saving Private Ryan
368,False,12833,Edward Burns,Private Richard Reiben,2,857,Saving Private Ryan
369,False,12834,Barry Pepper,Private Daniel Jackson,2,857,Saving Private Ryan
370,False,6163,Adam Goldberg,Private Stanley Mellish,2,857,Saving Private Ryan
371,False,12835,Vin Diesel,Private Adrian Caparzo,2,857,Saving Private Ryan
372,False,1771,Giovanni Ribisi,T-Medic Irwin Wade,2,857,Saving Private Ryan
373,False,4654,Jeremy Davies,Corporal Timothy Upham,2,857,Saving Private Ryan
374,False,1892,Matt Damon,Private James Francis Ryan,2,857,Saving Private Ryan
375,False,12836,Ted Danson,Captain Fred Hamill,2,857,Saving Private Ryan
376,False,13242,Paul Giamatti,Sergeant William Hill,2,857,Saving Private Ryan
377,False,1117,Dennis Farina,Lieutenant Colonel Walter Anderson,2,857,Saving Private Ryan
378,False,12838,Joerg Stadler,Steamboat Willie,2,857,Saving Private Ryan
379,False,94864,Max Martini,Corporal Henderson,2,857,Saving Private Ryan
380,False,52476,Dylan Bruno,Toynbe,2,857,Saving Private Ryan
381,False,75071,Daniel Cerqueira,Weller,2,857,Saving Private Ryan
382,False,20471,Demetri Goritsas,Parker,2,857,Saving Private Ryan
383,False,59085,Ian Porter,Trask,0,857,Saving Private Ryan
384,False,218321,Gary Sefton,Rice,0,857,Saving Private Ryan
385,False,1913588,Julian Spencer,Garrity,0,857,Saving Private Ryan
386,False,141358,Steve Griffin,Wilson,0,857,Saving Private Ryan
387,False,183930,William Marsh,Lyle,0,857,Saving Private Ryan
388,False,592618,Marc Cass,Fallon,0,857,Saving Private Ryan
389,False,1648656,Markus Napier,Major Hoess,0,857,Saving Private Ryan
390,False,39685,Neil Finnighan,Ramelle Paratrooper,2,857,Saving Private Ryan
391,False,1230574,Peter Miles,Ramelle Paratrooper,2,857,Saving Private Ryan
392,False,1648657,Paul Garcia,Field HQ Major,0,857,Saving Private Ryan
393,False,1648658,Seamus McQuade,Field HQ Aide,0,857,Saving Private Ryan
394,False,1913589,Ronald Longridge,Coxswain,0,857,Saving Private Ryan
395,False,1229334,Adam Shaw,Delancey,0,857,Saving Private Ryan
396,False,151438,Rolf Saxon,Lieutenant Briggs,0,857,Saving Private Ryan
397,False,17199,Corey Johnson,Radioman,2,857,Saving Private Ryan
398,False,1718615,Loclann Aiken,Soldier on the Beach,0,857,Saving Private Ryan
399,False,1444581,John Barnett,Soldier on the Beach,0,857,Saving Private Ryan
400,False,1913590,Maclean Burke,Soldier on the Beach,0,857,Saving Private Ryan
401,False,1913591,Victor Burke,Soldier on the Beach,0,857,Saving Private Ryan
402,False,1327313,Aiden Condron,Soldier on the Beach,0,857,Saving Private Ryan
403,False,1518966,Paschal Friel,Soldier on the Beach,2,857,Saving Private Ryan
404,False,1913592,Shane Hagan,Soldier on the Beach,0,857,Saving Private Ryan
405,False,536915,Paul Hickey,Soldier on the Beach,2,857,Saving Private Ryan
406,False,76038,Shane Johnson,Soldier on the Beach,2,857,Saving Private Ryan
407,False,20287,Laird Macintosh,Soldier on the Beach,2,857,Saving Private Ryan
408,False,1913593,Brian Maynard,Soldier on the Beach,0,857,Saving Private Ryan
409,False,36901,Martin McDougall,Soldier on the Beach,2,857,Saving Private Ryan
410,False,1913595,Mark Phillips,Soldier on the Beach,0,857,Saving Private Ryan
411,False,1532630,Lee Aaron Rosen,Soldier on the Beach,0,857,Saving Private Ryan
412,False,125660,Andrew Scott,Soldier on the Beach,2,857,Saving Private Ryan
413,False,115854,Matthew Sharp,Soldier on the Beach,2,857,Saving Private Ryan
414,False,190908,Vincent Walsh,Soldier on the Beach,2,857,Saving Private Ryan
415,False,145072,Grahame Wood,Soldier on the Beach,0,857,Saving Private Ryan
416,False,36900,John Sharian,Corporal,2,857,Saving Private Ryan
417,False,157790,Glenn Wrage,Doyle,2,857,Saving Private Ryan
418,False,24116,Crofton Hardester,Senior Medical Officer,2,857,Saving Private Ryan
419,False,1054325,Martin Hub,Czech Wehrmacht Soldier,2,857,Saving Private Ryan
420,False,94137,Raffaello Degruttola,Goldman,2,857,Saving Private Ryan
421,False,29697,Nigel Whitmey,Private Boyd,2,857,Saving Private Ryan
422,False,1231906,Sam Ellis,Private Hastings,0,857,Saving Private Ryan
423,False,1048648,Erich Redman,German #1,2,857,Saving Private Ryan
424,False,1232043,Tilo Keiner,German #2,2,857,Saving Private Ryan
425,False,1229365,Stephan Grothgar,German #3 / Voice on Bullhorn,2,857,Saving Private Ryan
426,False,1599256,Stephane Cornicard,Jean,2,857,Saving Private Ryan
427,False,1180984,Michelle Evans,Jean's Wife,0,857,Saving Private Ryan
428,False,1913599,Martin Beaton,Jean's Son,0,857,Saving Private Ryan
429,False,234586,Anna Maguire,Jean's Daughter,0,857,Saving Private Ryan
430,False,51797,Nathan Fillion,Minnesota Ryan,2,857,Saving Private Ryan
431,False,2221,Leland Orser,Lieutenant DeWindt,2,857,Saving Private Ryan
432,False,1229271,Michael Mantas,Paratrooper Lieutenant,0,857,Saving Private Ryan
433,False,1520614,David Vegh,Paratrooper Oliver,0,857,Saving Private Ryan
434,False,43858,Ryan Hurst,Paratrooper Mandelsohn,2,857,Saving Private Ryan
435,False,1813506,Nick Brooks,Paratrooper Joe,0,857,Saving Private Ryan
436,False,1913600,Sam Scudder,Paratrooper #1,0,857,Saving Private Ryan
437,False,1490869,John Walters,Old French Man,0,857,Saving Private Ryan
438,False,1164379,Dorothy Grumbar,Old French Woman,0,857,Saving Private Ryan
439,False,1803130,James Innes-Smith,MP Lieutenant,0,857,Saving Private Ryan
440,False,3907,Harve Presnell,General Marshall,2,857,Saving Private Ryan
441,False,3211,Dale Dye,War Department Colonel,2,857,Saving Private Ryan
442,False,17419,Bryan Cranston,War Department Colonel,2,857,Saving Private Ryan
443,False,92811,David Wohl,War Department Captain,2,857,Saving Private Ryan
444,False,113235,Eric Loren,War Department Lieutenant,0,857,Saving Private Ryan
445,False,1653085,Valerie Colgan,War Department Clerk,1,857,Saving Private Ryan
446,False,1231417,Amanda Boxer,Mrs. Margaret Ryan,0,857,Saving Private Ryan
447,False,51931,Harrison Young,Ryan as Old Man,2,857,Saving Private Ryan
448,False,99905,Kathleen Byron,Old Mrs. Ryan,1,857,Saving Private Ryan
449,False,121724,Rob Freeman,Ryan's Son,0,857,Saving Private Ryan
450,False,1913602,Thomas Gizbert,Ryan's Grandson,0,857,Saving Private Ryan
451,False,25753,Leo Stransky,German Sniper (uncredited),0,857,Saving Private Ryan
452,False,97436,Derek Lea,Bangalore Assistant (uncredited),2,857,Saving Private Ryan
453,False,14630,Mac Steinmeier,Waffen SS Soldier (uncredited),2,857,Saving Private Ryan
454,False,218226,Nina Muschallik,Ryan's Granddaughter (uncredited),1,857,Saving Private Ryan
455,False,90610,Vincent Ventresca,Soldier on Beach (uncredited),2,857,Saving Private Ryan
456,True,4495,Steve Carell,Gru (voice),2,20352,Despicable Me
457,False,41088,Jason Segel,Vector (voice),2,20352,Despicable Me
458,False,59919,Russell Brand,Dr. Nefario (voice),2,20352,Despicable Me
459,False,5823,Julie Andrews,Gru's Mother (voice),1,20352,Despicable Me
460,False,21200,Will Arnett,Mr. Perkins (voice),2,20352,Despicable Me
461,False,41091,Kristen Wiig,Miss Hattie (voice),1,20352,Despicable Me
462,False,17743,Miranda Cosgrove,Margo (voice),1,20352,Despicable Me
463,False,124750,Dana Gaier,Edith (voice),1,20352,Despicable Me
464,False,122851,Elsie Fisher,Agnes (voice),1,20352,Despicable Me
465,False,124747,Pierre Coffin,Tim the Minion / Bob the Minion / Mark the Minion / Phil the Minion / Stuart the Minion (voice),2,20352,Despicable Me
466,False,124748,Chris Renaud,Dave the Minion (voice),2,20352,Despicable Me
467,False,55936,Jemaine Clement,Jerry the Minion (voice),2,20352,Despicable Me
468,False,58737,Jack McBrayer,Carnival Barker / Tourist Dad (voice),2,20352,Despicable Me
469,False,62862,Danny McBride,Fred McDade (voice),2,20352,Despicable Me
470,False,125167,Mindy Kaling,Tourist mom (voice),1,20352,Despicable Me
471,False,80595,Rob Huebel,Anchorman (voice),2,20352,Despicable Me
472,False,83586,Ken Jeong,Talk Show Host (voice),2,20352,Despicable Me
473,False,52360,Ken Daurio,Egyptian Guard (voice),2,20352,Despicable Me
474,False,113916,Scott Menville,Additional Voices (voice),2,20352,Despicable Me
475,False,64449,Holly Dorff,Additional Voices (voice),1,20352,Despicable Me
476,False,1214171,Al Rodrigo,Additional Voices (voice),0,20352,Despicable Me
477,False,1444259,Wendy Hoffman,Additional Voices (voice),1,20352,Despicable Me
478,False,1313638,John Hans Tester,Additional Voices (voice),0,20352,Despicable Me
479,False,105830,James Kyson,Additional Voices (voice),2,20352,Despicable Me
480,False,1444032,Charles Bright,Additional Voices (voice),0,20352,Despicable Me
481,False,194804,Katie Leigh,Additional Voices (voice),1,20352,Despicable Me
482,False,1444033,Ranjani Brow,Additional Voices (voice),0,20352,Despicable Me
483,False,571265,Edie Mirman,Additional Voices (voice),1,20352,Despicable Me
484,False,950773,Jackie Gonneau,Additional Voices (voice),0,20352,Despicable Me
485,False,1444262,Jakob Roston,Additional Voices (voice),0,20352,Despicable Me
486,False,1444263,Tony Lee,Additional Voices (voice),0,20352,Despicable Me
487,False,1216343,Debi Mae West,Additional Voices (voice),1,20352,Despicable Me
488,False,1234237,Mikaila Baumel,(voice) (uncredited),0,20352,Despicable Me
489,True,65731,Sam Worthington,Jake Sully,2,19995,Avatar
490,False,8691,Zoe Saldana,Princess Neytiri,1,19995,Avatar
491,False,10205,Sigourney Weaver,Dr. Grace Augustine,1,19995,Avatar
492,False,32747,Stephen Lang,Col. Quaritch,2,19995,Avatar
493,False,17647,Michelle Rodriguez,Trudy Chacon,1,19995,Avatar
494,False,1771,Giovanni Ribisi,Selfridge,2,19995,Avatar
495,False,59231,Joel David Moore,Norm Spellman,2,19995,Avatar
496,False,15853,Wes Studi,Eytukan,2,19995,Avatar
497,False,30485,CCH Pounder,Moat,1,19995,Avatar
498,False,10964,Laz Alonso,Tsu'Tey,2,19995,Avatar
499,False,95697,Dileep Rao,Dr. Max Patel,2,19995,Avatar
500,False,98215,Matt Gerald,Lyle Wainfleet,2,19995,Avatar
501,False,154153,Sean Anthony Moran,Private Fike,2,19995,Avatar
